::1 - - [06/Feb/2026:11:31:30 +0000] "HEAD / HTTP/2.0" 200 0 "-" "curl/8.18.0"
139.59.87.202 - - [06/Feb/2026:12:05:04 +0000] "GET //wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
139.59.87.202 - - [06/Feb/2026:12:05:04 +0000] "GET //site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
139.59.87.202 - - [06/Feb/2026:12:05:04 +0000] "GET //cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
139.59.87.202 - - [06/Feb/2026:12:05:05 +0000] "GET //sito/wp-includes/wlwmanifest.xml HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
139.59.87.202 - - [06/Feb/2026:12:05:05 +0000] "" 400 0 "-" "-"
205.210.31.50 - - [06/Feb/2026:12:09:38 +0000] "GET / HTTP/1.1" 200 2456 "http://45.153.70.209:80/" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
185.189.46.12 - - [06/Feb/2026:12:10:46 +0000] "GET /favicon.ico HTTP/2.0" 404 153 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 CriOS/142.0.7444.583 YaBrowser/25.12.6.583.10 SA/3 Mobile/15E148 Safari/604.1"
167.71.150.79 - - [06/Feb/2026:12:14:09 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
104.23.221.44 - - [06/Feb/2026:12:22:44 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.223.135 - - [06/Feb/2026:12:24:23 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
104.23.221.45 - - [06/Feb/2026:12:25:50 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
104.23.223.135 - - [06/Feb/2026:12:25:50 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
161.115.239.147 - - [06/Feb/2026:12:27:46 +0000] "GET / HTTP/1.1" 200 2456 "http://tg-text.ru" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51"
87.236.176.114 - - [06/Feb/2026:12:30:25 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
104.23.221.44 - - [06/Feb/2026:12:43:02 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.221.44 - - [06/Feb/2026:12:43:09 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.223.134 - - [06/Feb/2026:12:43:32 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
104.23.221.45 - - [06/Feb/2026:12:44:06 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
213.209.159.175 - - [06/Feb/2026:13:02:54 +0000] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
213.209.159.175 - - [06/Feb/2026:13:02:54 +0000] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
104.23.223.135 - - [06/Feb/2026:13:02:55 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
172.70.240.65 - - [06/Feb/2026:13:03:15 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.223.135 - - [06/Feb/2026:13:03:52 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.223.135 - - [06/Feb/2026:13:04:34 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
176.65.134.20 - - [06/Feb/2026:13:05:58 +0000] "PROPFIND / HTTP/1.1" 405 157 "http://45.153.70.209:443/" "-"
85.208.96.208 - - [06/Feb/2026:13:20:54 +0000] "GET /robots.txt HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
185.191.171.1 - - [06/Feb/2026:13:20:55 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
85.208.96.201 - - [06/Feb/2026:13:21:04 +0000] "GET /sitemap.xml HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
104.23.221.45 - - [06/Feb/2026:13:22:21 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.223.134 - - [06/Feb/2026:13:22:50 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
162.158.94.25 - - [06/Feb/2026:13:24:42 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
104.23.223.135 - - [06/Feb/2026:13:24:47 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
172.104.11.46 - - [06/Feb/2026:13:35:47 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
54.172.3.224 - - [06/Feb/2026:13:36:15 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
104.23.221.45 - - [06/Feb/2026:13:40:47 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
162.158.94.25 - - [06/Feb/2026:13:41:32 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
172.71.246.113 - - [06/Feb/2026:13:41:37 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
172.70.248.25 - - [06/Feb/2026:13:42:07 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.223.135 - - [06/Feb/2026:13:59:30 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
104.23.221.45 - - [06/Feb/2026:14:00:22 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.221.44 - - [06/Feb/2026:14:01:01 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.223.134 - - [06/Feb/2026:14:01:17 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
162.158.182.48 - - [06/Feb/2026:14:17:13 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.223.135 - - [06/Feb/2026:14:19:15 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wordpress/wp-admin/setup-config.php"
172.71.148.149 - - [06/Feb/2026:14:20:58 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
104.23.223.134 - - [06/Feb/2026:14:21:02 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.221.45 - - [06/Feb/2026:14:37:18 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.223.134 - - [06/Feb/2026:14:37:58 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
162.158.182.49 - - [06/Feb/2026:14:37:58 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
104.23.221.44 - - [06/Feb/2026:14:38:03 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wordpress/wp-admin/setup-config.php"
43.157.148.38 - - [06/Feb/2026:14:39:47 +0000] "GET / HTTP/1.1" 200 2456 "http://tg-text.ru" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
100.30.5.6 - - [06/Feb/2026:14:48:30 +0000] "GET /robots.txt HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (TestUserAgent)"
43.155.188.157 - - [06/Feb/2026:14:53:58 +0000] "GET / HTTP/1.1" 400 255 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
162.158.182.48 - - [06/Feb/2026:14:56:28 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
104.23.223.134 - - [06/Feb/2026:14:59:43 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.221.44 - - [06/Feb/2026:15:00:47 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.221.44 - - [06/Feb/2026:15:01:32 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wordpress/wp-admin/setup-config.php"
43.159.143.190 - - [06/Feb/2026:15:05:02 +0000] "GET / HTTP/1.1" 200 2456 "http://www.tg-text.ru" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
128.203.201.208 - - [06/Feb/2026:15:08:58 +0000] "GET /autodiscover/autodiscover.json?@zdi/Powershell HTTP/1.1" 404 153 "-" "Mozilla/5.0 zgrab/0.x"
124.156.157.91 - - [06/Feb/2026:15:09:10 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
104.23.223.134 - - [06/Feb/2026:15:16:13 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
162.158.182.49 - - [06/Feb/2026:15:16:23 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wordpress/wp-admin/setup-config.php"
98.93.83.253 - - [06/Feb/2026:15:18:31 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
162.158.182.48 - - [06/Feb/2026:15:18:41 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3.80.137.207 - - [06/Feb/2026:15:20:20 +0000] "GET /robots.txt HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
104.23.223.135 - - [06/Feb/2026:15:20:28 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
3.85.184.110 - - [06/Feb/2026:15:20:30 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
5.133.192.135 - - [06/Feb/2026:15:29:44 +0000] "GET / HTTP/1.1" 200 2456 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
5.133.192.135 - - [06/Feb/2026:15:29:44 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
162.158.182.48 - - [06/Feb/2026:15:36:01 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
162.158.182.49 - - [06/Feb/2026:15:36:40 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
162.158.110.153 - - [06/Feb/2026:15:37:01 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
104.23.223.135 - - [06/Feb/2026:15:37:01 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wordpress/wp-admin/setup-config.php"
172.71.164.235 - - [06/Feb/2026:15:55:01 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
162.158.182.49 - - [06/Feb/2026:15:55:53 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.223.134 - - [06/Feb/2026:15:56:44 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
162.158.182.49 - - [06/Feb/2026:15:57:22 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
104.23.223.134 - - [06/Feb/2026:16:13:22 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
172.71.246.113 - - [06/Feb/2026:16:13:42 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
104.23.223.134 - - [06/Feb/2026:16:15:38 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wp-admin/setup-config.php"
162.158.182.49 - - [06/Feb/2026:16:16:52 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
95.55.90.131 - - [06/Feb/2026:16:31:17 +0000] "GET / HTTP/2.0" 200 2456 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 YaBrowser/25.12.0.0 Safari/537.36"
149.154.161.199 - - [06/Feb/2026:16:31:41 +0000] "GET / HTTP/2.0" 200 2456 "-" "TelegramBot (like TwitterBot)"
77.238.234.168 - - [06/Feb/2026:16:31:45 +0000] "GET / HTTP/2.0" 200 2456 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
77.238.234.168 - - [06/Feb/2026:16:31:45 +0000] "GET /favicon.ico HTTP/2.0" 404 555 "https://tg-text.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
45.135.193.11 - - [06/Feb/2026:16:33:44 +0000] "GET /config.json HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
104.23.223.134 - - [06/Feb/2026:16:34:12 +0000] "GET /wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "https://tg-text.ru/wp-admin/setup-config.php"
45.135.193.11 - - [06/Feb/2026:16:34:26 +0000] "GET /.env HTTP/1.1" 400 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
45.135.193.11 - - [06/Feb/2026:16:34:29 +0000] "GET /.env.local HTTP/1.1" 400 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
45.135.193.11 - - [06/Feb/2026:16:34:30 +0000] "GET /.env.staging HTTP/1.1" 400 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
45.135.193.11 - - [06/Feb/2026:16:34:30 +0000] "GET /.env.production HTTP/1.1" 400 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
45.135.193.11 - - [06/Feb/2026:16:34:34 +0000] "GET /.env.development HTTP/1.1" 400 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
104.23.223.134 - - [06/Feb/2026:16:34:42 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/2.0" 404 153 "-" "http://tg-text.ru/wordpress/wp-admin/setup-config.php"
45.135.193.11 - - [06/Feb/2026:16:34:46 +0000] "GET /config.json HTTP/1.1" 400 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
45.135.193.11 - - [06/Feb/2026:16:35:03 +0000] "GET /.env.staging?import&raw?? HTTP/1.1" 400 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
